title,type_object,material,date,sortdate,date_derivation,site,field_name,location,inventory_number,dimension,condition,source,checklevel,revision_id,revision_timestamp,url
SZ-1 bronze,bronze,bronze,,,,Sanzeno,Casalini,Museo Retico Sanzeno,7678,"length: 11.3 cm, width: 2.6 cm, height: 6 mm",complete,"Roberti 1950: 178–179 (No. I), pl. I.I",1,13478,2015-09-11T10:34:52Z,https://tir.univie.ac.at/wiki/SZ-1_bronze
SZ-10 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Castello del Buonconsiglio,7665,"length: 8.7 cm, width: 6.4 cm, height: 1.1 cm",restored,"Roberti 1950: 182 (No. X), pl. IV.X",1,13558,2015-09-17T13:14:37Z,https://tir.univie.ac.at/wiki/SZ-10_bronze
SZ-11 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,7668,"length: 7.8 cm, width: 5.1 cm, height: 7 mm",complete,"Roberti 1950: 183 (No. XI), pl. IV.XI",1,13482,2015-09-11T12:55:12Z,https://tir.univie.ac.at/wiki/SZ-11_bronze
SZ-12 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Castello del Buonconsiglio,7669,"length: 7 cm, width: 5 cm, height: 7 mm","complete, restored",Schumacher 2004: 135,1,13559,2015-09-17T13:15:25Z,https://tir.univie.ac.at/wiki/SZ-12_bronze
SZ-13 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Castello del Buonconsiglio,7670,"length: 9.3 cm, width: 3.7 cm, height: 2.2 cm",fragmentary,Schumacher 2004: 135,1,13560,2015-09-17T13:16:19Z,https://tir.univie.ac.at/wiki/SZ-13_bronze
SZ-14 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,Sanzeno,,Museo Retico Sanzeno,9287,"length: 8.7 cm, width: 9 cm, height: 7 mm",complete,"Ciurletti 1978: 124–125 (No. 5), fig. 42.1; Dal Rì 1987: 175 (No. 723), fig. 302",1,13483,2015-09-11T12:56:37Z,https://tir.univie.ac.at/wiki/SZ-14_bronze
SZ-15 bronze,bronze,bronze,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Museo Retico Sanzeno,9291,"length: 10.1 cm, width: 2.2 cm, height: 6 mm","complete, damaged",Fogolari 1960: 273 (No. 16),1,13484,2015-09-11T12:57:42Z,https://tir.univie.ac.at/wiki/SZ-15_bronze
SZ-16 statuette,statuette,bronze,450–400 BC,-425,typology,Sanzeno,"Casalini,",Castello del Buonconsiglio,3038,"length: 2.9 cm, width: 2.6 cm, height: 10.2 cm",complete,"Walde Psenner 1983: 107–108 (No. 85), fig. 85 and 85a; Guaitoli 2004: 23 with fig. cat. 7.3; Oberosler 2004c: 657–658; Zamboni 2011e: 545",3,13561,2015-09-17T13:18:05Z,https://tir.univie.ac.at/wiki/SZ-16_statuette
SZ-17 handle,vessel,bronze,5th–4th centuries BC,-400,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.379,"length: 23.6 cm, height: 8.2 cm, diameter: 6.5 mm","complete, damaged",PID: 17 (No. 198),0,13805,2015-09-29T11:03:48Z,https://tir.univie.ac.at/wiki/SZ-17_handle
SZ-18 key,key,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.464,"length: 21.3 cm, width: 3.6 cm, thickness: 1 cm",complete,Zemmer-Plank et al. 1985: 166 (cat. No. 43),0,13806,2015-09-29T11:07:09Z,https://tir.univie.ac.at/wiki/SZ-18_key
SZ-19 handle,ladle,bronze,5th–4th centuries BC,-400,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.126,"length: 23.8 cm, thickness: 8 mm",incomplete,PID: 17–18 [No. 200],10,13827,2015-09-29T16:13:59Z,https://tir.univie.ac.at/wiki/SZ-19_handle
SZ-2 bronze,bronze,bronze,,,,Sanzeno,Casalini,Castello del Buonconsiglio,7671,"length: 13.5 cm, width: 3.4 cm, height: 6 mm",complete,"Roberti 1950: 179 (No. II), pl. I.II",1,13552,2015-09-17T13:05:30Z,https://tir.univie.ac.at/wiki/SZ-2_bronze
SZ-20 bronze,bronze,bronze,5th–1st centuries BC,-250,cultural context,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.674,"length: 7 cm, width: 5.7 cm, height: 1.7 cm",incomplete,"Walde-Psenner 1976: 213–214 [No. 78], fig. 78",0,13808,2015-09-29T11:13:35Z,https://tir.univie.ac.at/wiki/SZ-20_bronze
SZ-22 antler,handle,antler,5th–1st centuries BC,-250,cultural context,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.454,"length: 5.5 cm, width: 1.9 cm, thickness: 1 cm",fragmentary,Zemmer-Plank et al. 1985: 166 [cat. No. 41],0,15229,2016-03-01T16:01:10Z,https://tir.univie.ac.at/wiki/SZ-22_antler
SZ-23 antler,handle,antler,5th–1st centuries BC,-250,cultural context,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.453,"length: 3.5 cm, width: 1.9 cm, height: 6 mm","fragmentary, damaged","PID: 19–20 [No. 203, No. 204]; IR: 282 [No. 63], pl. L, fig. a; Nothdurfter 2002: 1150–1151 [list 3, No. 8]",0,15233,2016-03-02T07:04:04Z,https://tir.univie.ac.at/wiki/SZ-23_antler
SZ-24 antler,unidentifiable,antler,,,"archaeological context, cultural context",Sanzeno,,Castello del Buonconsiglio,,length 8 cm,fragmentary,Weber 1908: 230–213 [No. 5] with drawing; Mayr 1957c: 426 with photo,0,12833,2015-07-14T09:41:53Z,https://tir.univie.ac.at/wiki/SZ-24_antler
SZ-25 gouge,gouge,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.575b,"length: 22.6 cm, width: 4.2 cm, diameter (socket): 2.8 cm",complete,"PID: 20 (No. 205); Nothdurfter 1979: 119 (No. 142), pl. 8",0,13866,2015-10-01T12:56:05Z,https://tir.univie.ac.at/wiki/SZ-25_gouge
SZ-26 gouge,gouge,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.575a,"length: 22.5 cm, width: 2.7 cm, diameter (socket): 3 cm",complete,"PID: 20–21 (No. 206); Nothdurfter 1979: 119 (No. 141), pl. 8",0,13867,2015-10-01T13:00:37Z,https://tir.univie.ac.at/wiki/SZ-26_gouge
SZ-27 potsherd,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.965,"height: 4 cm, rim diameter: 8 cm, maximum diameter: 8.4 cm, thickness: 5 mm","fragmentary, restored",PID: 21 [No. 207a],0,15498,2016-03-30T09:34:33Z,https://tir.univie.ac.at/wiki/SZ-27_potsherd
SZ-28 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.940,"height: 6.6 cm, rim diameter: 9.4 cm, maximum diameter: 9.8 cm, base diameter: 2.4 cm, thickness: 4 mm","complete, restored, damaged",PID: 21 [No. 207b],0,15497,2016-03-30T09:32:55Z,https://tir.univie.ac.at/wiki/SZ-28_bowl
SZ-29 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.947,"height: 5.4 cm, rim diameter: 9.4 cm, maximum diameter: 10.3 cm, base diameter: 2.4 cm, thickness: 4 mm","complete, restored, damaged",PID: 21 [No. 207c],0,17609,2020-04-16T09:46:36Z,https://tir.univie.ac.at/wiki/SZ-29_bowl
SZ-3 bronze,bronze,bronze,,,,Sanzeno,Casalini,Castello del Buonconsiglio,7660,"length: 12 cm, width: 4.8 cm, height: 4 mm",restored,"Roberti 1950: 179–180 (No. III), pl. I.III",1,13553,2015-09-17T13:08:48Z,https://tir.univie.ac.at/wiki/SZ-3_bronze
SZ-30 situla,vessel,bronze,5th–4th centuries BC,-400,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,none,"Reconstructed height: 30.9 cm, length (inscription): 24 cm, thickness: 0.5 mm. <br><br>Dimensions of the different fragments:<br>Fragment A: 9 x 20.7 cm<br>Fragment B: 19.8 x 24.6 cm<br>Fragment C: 10.2 x 12 cm<br>Fragment D: 12 x 12 cm<br>Fragment E: 15.9 x 17.1 cm<br>Fragment F: 8.7 x 3.6 cm<br>Fragment G: 2.3 x 2.4 cm<br>Fragment H: 1.9 x 2.3 cm<br>Fragment I: 18 x 4.1 cm<br>Fragment J: 7.8 x 4.5 cm<br>Fragment K: 14.7 x 6.9 cm",fragmentary,"IR: 266–270; Morandi 1999: 57–59 (No. 15), fig. 21.15, 22",0,13872,2015-10-01T13:34:49Z,https://tir.univie.ac.at/wiki/SZ-30_situla
SZ-31 simpulum,simpulum,bronze,5th–1st centuries BC,-250,"typology, archaeological context",Sanzeno,"Casalini,",Castello del Buonconsiglio,8162,"height: 23.6 cm, height (bowl): 8.8 cm, diameter (bowl): 17.8 cm, thickness (bowl): 0.2 mm, thickness (stem): 9 mm",complete,"Fogolari 1960: 286 (No. 73), pl. I.5; Marzatico 1998: 26–29, fig. 8a; Oberosler 2004b: 646, fig. 6.5",5,13562,2015-09-17T13:21:54Z,https://tir.univie.ac.at/wiki/SZ-31_simpulum
SZ-32 antler,handle,antler,5th–1st centuries BC,-250,cultural context,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.443,"length: 7.8 cm, width: 2.6 cm, height: 1.5 cm","incomplete, restored, damaged","IR: 270–271 [No. 31], pl. XLII, fig. b; Nothdurfter 2002: 1150 [list 3, No. 8]",0,15253,2016-03-03T10:21:53Z,https://tir.univie.ac.at/wiki/SZ-32_antler
SZ-33 hoe,hoe,iron,7th–5th centuries BC,-550,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.328,"length: 22.8 cm, width: 10 cm, thickness: 1.2 cm",complete,"Franz 1959: 228, pl. 1; Nothdurfter 1979: 127 (No. 359) pl. 29",3,13881,2015-10-02T13:03:28Z,https://tir.univie.ac.at/wiki/SZ-33_hoe
SZ-34 antler,unidentifiable,antler,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.442,"length: 4.6 cm, diameter: 1.9 cm",fragmentary,"Franz 1959: 228, fig. 2.2; Nothdurfter 2002: 1150 (list 3, No. 8)",3,13883,2015-10-02T13:05:05Z,https://tir.univie.ac.at/wiki/SZ-34_antler
SZ-35 handle,vessel,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.438,"length: 12.8 cm, diameter: 8 mm",fragmentary,"Franz 1959: 228, pl. 2.1",3,13884,2015-10-02T13:06:12Z,https://tir.univie.ac.at/wiki/SZ-35_handle
SZ-36 situla,vessel,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.593,"length: 17.7 cm, height: 15.3 cm, thickness: 0.2 mm",fragmentary,Franz 1959: 228,3,13885,2015-10-02T13:09:45Z,https://tir.univie.ac.at/wiki/SZ-36_situla
SZ-37 handle,vessel,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.407,"length: 18.3 cm, diameter: 7 mm","damaged, fragmentary",IR: 272; Schumacher 2004: 140,3,13886,2015-10-02T13:11:39Z,https://tir.univie.ac.at/wiki/SZ-37_handle
SZ-38 knife,knife,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,8067,"length 20cm, width max. 5.4 cm, thickness 0.5 cm",fragmentary,"Fogolari 1960: 276 (No. 68); Nothdurfter 1979: 114 (No. 8), pl. 1.8",5,11772,2015-04-24T05:34:18Z,https://tir.univie.ac.at/wiki/SZ-38_knife
SZ-39 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Museo Retico Sanzeno,8100,"length: 15 cm, width: 9.4 cm, height: 4.6 cm",restored,"Fogolari 1960: 276 (No. 99), pl. V, 13–14; Nothdurfter 1979: 102, 120 (No. 180), fig. 23, pl. 11",1,16482,2016-05-05T22:04:29Z,https://tir.univie.ac.at/wiki/SZ-39_axe
SZ-4 bronze,bronze,bronze,,,,Sanzeno,Casalini,Castello del Buonconsiglio,7662,"length: 13 cm, width: 2.8 cm, height: 6.5 mm",complete,"Roberti 1950: 180 (No. IV), pl. II.IV; Ciurletti 1978: 124 (No. 3), fig. 42.2",1,13555,2015-09-17T13:10:28Z,https://tir.univie.ac.at/wiki/SZ-4_bronze
SZ-40 handle,vessel,bronze,,,,Sanzeno,"Casalini,",Castello del Buonconsiglio,8038,"length: 3.3 cm, diameter: 8 mm",fragmentary,Schumacher 2004: 141,5,13563,2015-09-17T13:23:43Z,https://tir.univie.ac.at/wiki/SZ-40_handle
SZ-41 potsherd,vessel,pottery,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,8042,"length: 8.4 cm, height: 6 cm, thickness: 5 mm",fragmentary,Schumacher 2004: 141,5,13564,2015-09-17T13:24:44Z,https://tir.univie.ac.at/wiki/SZ-41_potsherd
SZ-42 handle,key,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.228,"height: 10.5 cm, maximum diameter: 3.1 cm","complete, damaged","Nothdurfter 1979: 141 (No. 785), pl. 54; Gleirscher 1986: 182–183, fig. 4,5; Nothdurfter 2002: 1128, fig. 1.2, 1144 (list 1, No. 1)",5,13887,2015-10-02T13:16:18Z,https://tir.univie.ac.at/wiki/SZ-42_handle
SZ-43 chisel,chisel,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.530,"length: 25 cm, width: 3.2 cm, height: 3 cm",complete,"Nothdurfter 1979: 121 (209), pl. 13",3,13888,2015-10-02T13:18:27Z,https://tir.univie.ac.at/wiki/SZ-43_chisel
SZ-44 scythe ring,scythe ring,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.100a,"length: 8.6 cm, width: 3.1 cm, height: 2.6 cm",complete,"Nothdurfter 1979: 147 (1075), pl. 65; Zemmer-Plank et al. 1985: 166 (cat. No. 42)",5,13889,2015-10-02T13:22:25Z,https://tir.univie.ac.at/wiki/SZ-44_scythe_ring
SZ-45 scythe ring,scythe ring,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.100b,"length: 8.5 cm, width: 3.3 cm, height: 3 cm",complete,"Nothdurfter 1979: 147 (1074), pl. 65; Zemmer-Plank et al. 1985: 166 (cat. No. 42)",5,13891,2015-10-02T13:27:59Z,https://tir.univie.ac.at/wiki/SZ-45_scythe_ring
SZ-46 scythe ring,scythe ring,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.334a,"length: 9.3 cm, width: 3.6 cm, height: 3.2 cm",complete,Nothdurfter 1979: 147 (1076); Zemmer-Plank et al. 1985: 166 (cat. No. 42),5,13892,2015-10-02T13:31:46Z,https://tir.univie.ac.at/wiki/SZ-46_scythe_ring
SZ-47 scythe ring,scythe ring,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.016,"length: 8 cm, width: 4.2 cm, height: 3.9 cm",complete,Nothdurfter 1979: 147 (1077),5,13893,2015-10-02T13:34:08Z,https://tir.univie.ac.at/wiki/SZ-47_scythe_ring
SZ-48 bone,unidentifiable,bone,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.768,"length: 5.1 cm, diameter: 6.5 mm",fragmentary,"Franz 1959: 229, pl. 2.3; Nothdurfter 2002: 1150 (list 3, No. 8)",5,13894,2015-10-02T13:36:34Z,https://tir.univie.ac.at/wiki/SZ-48_bone
SZ-49 tusk,tusk,tooth,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.006b,"length: 13.7 cm, width: 2.3 cm, height: 1.4 cm",incomplete,Schumacher 2004: 143,5,13895,2015-10-02T13:37:49Z,https://tir.univie.ac.at/wiki/SZ-49_tusk
SZ-5 bronze,bronze,bronze,,,,Sanzeno,Casalini,Castello del Buonconsiglio,7663,"length: 7.1 cm, width: 2.5 cm, height: 3 mm",complete,"Roberti 1950: 180 (No. V), pl. II.V; Ciurletti 1978: 124 (No. 4), fig. 42.3",1,13556,2015-09-17T13:11:14Z,https://tir.univie.ac.at/wiki/SZ-5_bronze
SZ-50 chisel,chisel,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.175,"length: 16.3 cm, diameter (socket): 2 cm",complete,Nothdurfter 1979: 119 (155),5,13896,2015-10-02T13:39:08Z,https://tir.univie.ac.at/wiki/SZ-50_chisel
SZ-51 knife,knife,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.349,"length: 14.7 cm, width: 4.7 cm, thickness: 5 mm",fragmentary,"Nothdurfter 1979: 114 (No. 9), pl. 1",5,13955,2015-10-27T15:09:01Z,https://tir.univie.ac.at/wiki/SZ-51_knife
SZ-52 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.944,"height: 6 cm, rim diameter: 8.4 cm, maximum diameter: 8.7 cm, base diameter: 2.4 cm, thickness: 3 mm","complete, damaged","IR: 277 [No. 51], pl. XLVI, fig. b",0,17610,2020-04-16T09:47:19Z,https://tir.univie.ac.at/wiki/SZ-52_bowl
SZ-53 handle,vessel,bronze,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,8009,"length: 13.7 cm, diameter: 5 mm",fragmentary,"Fogolari 1960: 272 (No. 6), pl. II.7",5,13565,2015-09-17T13:26:01Z,https://tir.univie.ac.at/wiki/SZ-53_handle
SZ-54 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.949,"height: 6.6 cm, rim diameter: 9.6 cm, maximum diameter: 9.7 cm, base diameter: 2.6 cm, thickness: 4 mm","complete, restored, damaged","IR: 277–278 [No. 53], pl. XLVII, fig. a, b, c",0,17611,2020-04-16T09:47:50Z,https://tir.univie.ac.at/wiki/SZ-54_bowl
SZ-55 potsherd,bowl,pottery,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.951,"height: 2.5 cm, base diameter: 8.8 cm, thickness: 5 mm","damaged, fragmentary","IR: 278 (No. 54), pl. LI, fig. b",3,13958,2015-10-27T15:22:51Z,https://tir.univie.ac.at/wiki/SZ-55_potsherd
SZ-56 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.939,"height: 5.6 cm, rim diameter: 8.4 cm, maximum diameter: 8.7 cm, base diameter: 2.2 cm, thickness: 4 mm","complete, damaged, restored","IR: 278–279 (No. 55), pl. XLVI, fig. c",0,13959,2015-10-27T15:27:40Z,https://tir.univie.ac.at/wiki/SZ-56_bowl
SZ-57 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.936,"height: 5.5 cm, rim diameter: 8 cm, maximum diameter: 8.1 cm, base diameter: 2 cm, thickness: 3 mm","complete, restored","Franz 1959: 228, pl. 2.5; IR: 279, pl. XLVIII, fig. a",0,13960,2015-10-27T15:30:00Z,https://tir.univie.ac.at/wiki/SZ-57_bowl
SZ-58 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.942,"height: 5.9 cm, rim diameter: 11 cm, maximum diameter: 11.6 cm, base diameter: 2.3 cm, thickness: 4 mm","complete, damaged, restored","IR: 279–280 (No. 57), pl. XLVIII, fig. b",0,13961,2015-10-27T15:33:08Z,https://tir.univie.ac.at/wiki/SZ-58_bowl
SZ-59 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.943,"height: 6.5 cm, rim diameter: 9.2 cm, maximum diameter: 9.6 cm, base diameter: 3.2 cm, thickness: 5 mm","complete, damaged, restored",Franz 1959: 228; Zemmer-Plank et al. 1985: 166 (cat. No. 37),0,17612,2020-04-16T09:48:26Z,https://tir.univie.ac.at/wiki/SZ-59_bowl
SZ-6 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,7661,"length: 7.5 cm, width: 2.1 cm, height: 3 mm",restored,"Roberti 1950: 180–181 (No. VI), pl. II.VI",1,13479,2015-09-11T10:36:22Z,https://tir.univie.ac.at/wiki/SZ-6_bronze
SZ-60 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.937,"height: 6.1 cm, rim diameter: 8.1 cm, maximum diameter: 8.7 cm, base diameter: 2.6 cm, thickness: 3 mm","complete, damaged, restored",Zemmer-Plank et al. 1985: 166 (cat. No. 38),0,17613,2020-04-16T09:49:26Z,https://tir.univie.ac.at/wiki/SZ-60_bowl
SZ-61 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,11.935,"height: 6.4 cm, rim diameter: 8.4 cm, maximum diameter: 9.8 cm, base diameter: 2,8 cm, thickness: 4 mm",complete,IR: 281 (No. 60),0,17614,2020-04-16T09:49:59Z,https://tir.univie.ac.at/wiki/SZ-61_bowl
SZ-62 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.093b,"length: 20.8 cm, width: 7.6 cm, height: 4.4 cm","complete, damaged, restored",Schumacher 2004: 146,5,13897,2015-10-02T13:41:51Z,https://tir.univie.ac.at/wiki/SZ-62_axe
SZ-63 antler,handle,antler,5th–1st centuries BC,-250,cultural context,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.533,"length: 8 cm, width: 2.3 cm, height: 1.2 cm","incomplete, damaged","IR: 281 [No. 62], pl. XLIX, fig. c; Nothdurfter 2002: 1150 [list 3, No. 8]",0,15251,2016-03-02T10:38:54Z,https://tir.univie.ac.at/wiki/SZ-63_antler
SZ-65 simpulum,ladle,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.813,"height: 19 cm, diameter (bowl): 9.6 cm, thickness (stem): 7 mm",complete,Schumacher 2004: 147,5,13992,2015-10-29T14:05:19Z,https://tir.univie.ac.at/wiki/SZ-65_simpulum
SZ-66 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,,Castello del Buonconsiglio,8177/A 1124,"length: 17 cm, width: 3.9 cm, height: 6.7 cm",unknown,"Nothdurfter 1979: 121 (No. 192), pl. 12",5,13566,2015-09-17T13:29:37Z,https://tir.univie.ac.at/wiki/SZ-66_axe
SZ-67 handle,vessel,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.546,"length: 23.8 cm, height: 8.2 cm, thickness: 0.5 mm, thickness (handle): 8 mm",fragmentary,Franz 1959: 228; Zemmer-Plank et al. 1985: 165 (cat. No. 36),5,13954,2015-10-27T14:14:43Z,https://tir.univie.ac.at/wiki/SZ-67_handle
SZ-68 knife,knife,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,7228,"length: 36.4 cm, width: 6.4 cm, thickness: 4 mm",complete,Nothdurfter 1979: 117 (84),5,13951,2015-10-27T14:03:19Z,https://tir.univie.ac.at/wiki/SZ-68_knife
SZ-69 potsherd,bowl,pottery,,-100,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.598,"height: 5.1 cm, maximum diameter: 13.6 cm, base diameter: 6 cm, thickness: 6 mm",fragmentary,"IR: 284 (No. 68), pl. LI, fig. a",2,13966,2015-10-27T15:57:55Z,https://tir.univie.ac.at/wiki/SZ-69_potsherd
SZ-7 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,7664,"length: 9.4 cm, width: 7.3 cm, height: 8 mm","complete, damaged","Roberti 1950: 181 (No. VII), pl. II.VII",1,13480,2015-09-11T12:52:41Z,https://tir.univie.ac.at/wiki/SZ-7_bronze
SZ-70 bowl,bowl,pottery,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,9332,"height: 6.5 cm, rim diameter: 9.8 cm, maximum diameter: 10 cm, base diameter: 2.8 cm, thickness: 5 mm",complete,"Fogolari 1960: 286–287 (No. 91), pl. IX.8",3,13567,2015-09-17T13:31:28Z,https://tir.univie.ac.at/wiki/SZ-70_bowl
SZ-71 statuette,statuette,bronze,late 5th century BC,-410,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,18.601,"length: 7.45 cm, width: 1.5 cm, height: 4.75 cm",incomplete,"Walde-Psenner 1976: 213 (No. 77), fig. 77",3,16850,2016-11-12T09:34:23Z,https://tir.univie.ac.at/wiki/SZ-71_statuette
SZ-72 scythe ring,scythe ring,iron,2nd–1st centuries BC,-100,unknown,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.334b,"length: 10 cm, width: 3.8 cm, height: 3.4 cm",incomplete,Nothdurfter 1979: 147 (1073),5,13993,2015-10-29T14:09:25Z,https://tir.univie.ac.at/wiki/SZ-72_scythe_ring
SZ-73 helmet,helmet,iron,4th–3rd centuries BC,-300,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,16.084,"length: 31.5 cm, width: 13.2 cm, height: 23.9 cm, thickness: 1-3 mm","complete, damaged","Schaaff 1977: 157 (No. 8a ), fig.  13–14, pl. 58–61; Nothdurfter 1979: 154 (No. 1275)",5,13994,2015-10-29T14:15:19Z,https://tir.univie.ac.at/wiki/SZ-73_helmet
SZ-74 scythe,scythe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.233,"length: 41 cm, width: 4 cm, thickness: 4 mm",damaged,"Nothdurfter 1979: 126 [No. 327], pl. 21, pl. 87",5,13948,2015-10-27T13:55:50Z,https://tir.univie.ac.at/wiki/SZ-74_scythe
SZ-75 handle,ladle,bronze,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.966,"length: 14.2 cm, width: 7 mm, thickness: 1.8 mm",fragmentary,LIR: 101,5,13995,2015-10-29T14:23:32Z,https://tir.univie.ac.at/wiki/SZ-75_handle
SZ-76 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.481,"length: 21.9 cm, width: 7.5 cm, height: 4 cm",complete,"Nothdurfter 1979: 121 [No. 195], pl. 12",5,13947,2015-10-27T13:52:46Z,https://tir.univie.ac.at/wiki/SZ-76_axe
SZ-77 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.438,"length: 18.1 cm, width: 6.6 cm, height: 4.1 cm",complete,"Nothdurfter 1979: 121 [No. 196], pl. 12, pl. 85",5,13952,2015-10-27T14:05:32Z,https://tir.univie.ac.at/wiki/SZ-77_axe
SZ-78 ladle,ladle,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.544,"length: 41 cm, diameter (bowl): ~ 14.8 cm, thickness (stem): 2 cm","complete, damaged, restored","Nothdurfter 1979: 137 [No. 637], pl. 46",5,13996,2015-10-29T14:28:20Z,https://tir.univie.ac.at/wiki/SZ-78_ladle
SZ-79 chisel,chisel,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,13.350,"length: 27.2 cm, width: 3.2 cm, thickness: 1.8 cm",complete,"Nothdurfter 1979: 121–122 [No. 210], pl. 13",5,13997,2015-10-29T14:30:24Z,https://tir.univie.ac.at/wiki/SZ-79_chisel
SZ-8 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,7666,"length: 10.2 cm, width: 7.5 cm, height: 7 mm","damaged, restored","Roberti 1950: 181 (No. VIII), pl. III.VIII",1,13481,2015-09-11T12:54:09Z,https://tir.univie.ac.at/wiki/SZ-8_bronze
SZ-80 knife,knife,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,12.348,,incomplete,LIR: 138,5,13822,2015-09-29T15:13:13Z,https://tir.univie.ac.at/wiki/SZ-80_knife
