word,freq,pred_class,prob_raw,prob_cal,p_NAME-F,p_NAME-M,p_OTHER,p_THEO,p_VERB
clz,1,OTHER,0.547,0.426,0.002,0.451,0.547,0.000,0.000
cne,1,NAME-M,0.529,0.426,0.002,0.529,0.469,0.000,0.000
cracia,1,NAME-M,0.602,0.426,0.050,0.602,0.349,0.000,0.000
creals,1,OTHER,0.587,0.426,0.004,0.409,0.587,0.000,0.000
crucrials,2,NAME-M,0.586,0.426,0.041,0.586,0.372,0.000,0.000
csec,1,NAME-M,0.647,0.426,0.141,0.647,0.212,0.000,0.000
cua,1,NAME-M,0.692,0.426,0.018,0.692,0.290,0.000,0.000
culcnasi,1,NAME-M,0.588,0.426,0.386,0.588,0.027,0.000,0.000
cultce,1,NAME-M,0.655,0.426,0.027,0.655,0.318,0.000,0.000
cumerunia,1,NAME-M,0.582,0.426,0.410,0.582,0.008,0.000,0.000
cuse,1,OTHER,0.554,0.426,0.008,0.437,0.554,0.000,0.000
cusuthursum,1,NAME-M,0.678,0.426,0.012,0.678,0.310,0.000,0.000
cvera,1,NAME-M,0.605,0.426,0.007,0.605,0.388,0.000,0.000
cxa,1,OTHER,0.561,0.426,0.004,0.435,0.561,0.000,0.000
echatna,1,OTHER,0.626,0.426,0.000,0.373,0.626,0.000,0.000
ecn,5,OTHER,0.633,0.426,0.000,0.367,0.633,0.000,0.000
ecnatnu,1,OTHER,0.599,0.426,0.002,0.398,0.599,0.000,0.000
ecuil,1,OTHER,0.579,0.426,0.088,0.333,0.579,0.000,0.000
egnatvleiae,1,OTHER,0.566,0.426,0.000,0.434,0.566,0.000,0.000
eina,1,OTHER,0.508,0.426,0.001,0.491,0.508,0.000,0.000
eisnevc,1,OTHER,0.632,0.426,0.098,0.270,0.632,0.000,0.000
eknatna,1,OTHER,0.669,0.426,0.002,0.329,0.669,0.000,0.000
ekuthuthuautrechuvazelesulzirulethesuvapurtiisura,1,OTHER,0.550,0.426,0.000,0.450,0.550,0.000,0.000
elineei,1,NAME-F,0.686,0.426,0.686,0.006,0.308,0.000,0.000
enearpni,1,NAME-F,0.648,0.426,0.648,0.132,0.220,0.000,0.000
enikes,1,OTHER,0.659,0.426,0.000,0.341,0.659,0.000,0.000
enl,1,OTHER,0.637,0.426,0.002,0.361,0.637,0.000,0.000
enza,1,NAME-M,0.695,0.426,0.000,0.695,0.305,0.000,0.000
epl,1,NAME-F,0.529,0.426,0.529,0.377,0.094,0.000,0.000
eruth,1,OTHER,0.622,0.426,0.000,0.378,0.622,0.000,0.000
escharzial,1,NAME-F,0.661,0.426,0.661,0.339,0.000,0.000,0.000
eschathce,2,OTHER,0.641,0.426,0.000,0.359,0.641,0.000,0.000
esiuimnuniuri,1,NAME-M,0.530,0.426,0.253,0.530,0.217,0.000,0.000
espial,1,NAME-M,0.516,0.426,0.483,0.516,0.001,0.000,0.000
eta,1,OTHER,0.590,0.426,0.002,0.408,0.590,0.000,0.000
eterau,2,OTHER,0.643,0.426,0.002,0.355,0.643,0.000,0.000
eth,1,OTHER,0.561,0.426,0.000,0.439,0.561,0.000,0.000
ethrisna,1,OTHER,0.644,0.426,0.002,0.354,0.644,0.000,0.000
etis,1,OTHER,0.674,0.426,0.001,0.325,0.674,0.000,0.000
etruscialisa,1,NAME-F,0.506,0.426,0.506,0.494,0.000,0.000,0.000
etvpaznra,1,OTHER,0.636,0.426,0.004,0.359,0.636,0.000,0.000
evistho,1,OTHER,0.629,0.426,0.013,0.358,0.629,0.000,0.000
evlclthl,1,OTHER,0.648,0.426,0.005,0.347,0.648,0.000,0.000
falaieal,1,NAME-M,0.673,0.426,0.317,0.673,0.010,0.000,0.000
falatu,1,OTHER,0.603,0.426,0.007,0.390,0.603,0.000,0.000
famfes,1,OTHER,0.634,0.426,0.000,0.365,0.634,0.000,0.000
famfna,2,OTHER,0.643,0.426,0.034,0.323,0.643,0.000,0.000
farichacstiteivap,1,NAME-M,0.519,0.426,0.005,0.519,0.476,0.000,0.000
farpitia,1,NAME-F,0.624,0.426,0.624,0.363,0.013,0.000,0.000
fasi,1,NAME-M,0.689,0.426,0.080,0.689,0.231,0.000,0.000
fasti,3,OTHER,0.540,0.426,0.155,0.305,0.540,0.000,0.000
fastisa,1,NAME-M,0.624,0.426,0.373,0.624,0.002,0.000,0.000
favitic,1,NAME-M,0.625,0.426,0.073,0.625,0.303,0.000,0.000
fazene,1,NAME-M,0.595,0.426,0.007,0.595,0.398,0.000,0.000
felzas,1,OTHER,0.584,0.426,0.000,0.416,0.584,0.000,0.000
ferinas,1,NAME-M,0.631,0.426,0.000,0.631,0.369,0.000,0.000
ferinie,1,OTHER,0.545,0.426,0.002,0.453,0.545,0.000,0.000
fersipnai,1,NAME-F,0.643,0.426,0.643,0.001,0.355,0.000,0.000
fethi,1,NAME-F,0.515,0.426,0.515,0.012,0.473,0.000,0.000
fetius,1,NAME-M,0.605,0.426,0.000,0.605,0.395,0.000,0.000
filarunia,1,NAME-M,0.605,0.426,0.272,0.605,0.122,0.000,0.000
flara,1,OTHER,0.697,0.426,0.002,0.301,0.697,0.000,0.000
flave,1,OTHER,0.618,0.426,0.005,0.377,0.618,0.000,0.000
flerthrce,2,OTHER,0.630,0.426,0.000,0.370,0.630,0.000,0.000
folaivsi,1,NAME-M,0.588,0.426,0.126,0.588,0.286,0.000,0.000
frenvpznvi,1,NAME-F,0.512,0.426,0.512,0.289,0.199,0.000,0.000
fulchenas,1,OTHER,0.653,0.426,0.000,0.347,0.653,0.000,0.000
fulchniies,1,OTHER,0.608,0.426,0.000,0.392,0.608,0.000,0.000
fulnies,1,NAME-M,0.648,0.426,0.002,0.648,0.351,0.000,0.000
fuluniasa,1,NAME-F,0.612,0.426,0.612,0.378,0.010,0.000,0.000
fusla,1,NAME-M,0.613,0.426,0.075,0.613,0.312,0.000,0.000
fvimva,1,NAME-M,0.642,0.426,0.004,0.642,0.353,0.001,0.000
gamonymic,1,NAME-M,0.642,0.426,0.030,0.642,0.328,0.000,0.000
hamphisca,1,OTHER,0.525,0.426,0.007,0.468,0.525,0.000,0.000
hanipaluscle,1,OTHER,0.521,0.426,0.000,0.479,0.521,0.000,0.000
hasmuni,1,OTHER,0.529,0.426,0.310,0.161,0.529,0.000,0.000
hasti,3,NAME-M,0.615,0.426,0.217,0.615,0.168,0.000,0.000
hatilii,1,NAME-M,0.543,0.426,0.137,0.543,0.319,0.000,0.000
heczri,1,OTHER,0.623,0.426,0.324,0.053,0.623,0.000,0.000
hercles,5,OTHER,0.519,0.426,0.000,0.481,0.519,0.000,0.000
hil,1,OTHER,0.621,0.426,0.112,0.268,0.621,0.000,0.000
hirumina,1,NAME-M,0.516,0.426,0.000,0.516,0.483,0.000,0.000
hul,1,OTHER,0.588,0.426,0.009,0.403,0.588,0.000,0.000
ialikouesi,1,NAME-F,0.668,0.426,0.668,0.113,0.219,0.000,0.000
iantia,1,NAME-M,0.638,0.426,0.135,0.638,0.226,0.000,0.000
iclantivl,1,NAME-M,0.516,0.426,0.356,0.516,0.128,0.000,0.000
iepeten,1,OTHER,0.643,0.426,0.001,0.355,0.643,0.000,0.000
iisvrivs,1,OTHER,0.624,0.426,0.000,0.376,0.624,0.000,0.000
illvstris,1,OTHER,0.669,0.426,0.002,0.329,0.669,0.000,0.000
ilthcvav,1,NAME-M,0.611,0.426,0.001,0.611,0.389,0.000,0.000
ilucu,3,NAME-M,0.693,0.426,0.004,0.693,0.304,0.000,0.000
ilucve,1,OTHER,0.588,0.426,0.002,0.410,0.588,0.000,0.000
ims,2,NAME-M,0.532,0.426,0.000,0.532,0.468,0.000,0.000
inni,1,NAME-F,0.687,0.426,0.687,0.159,0.155,0.000,0.000
iserithesi,1,OTHER,0.634,0.426,0.090,0.276,0.634,0.000,0.000
isvei,1,NAME-F,0.531,0.426,0.531,0.028,0.441,0.000,0.000
ita,2,OTHER,0.699,0.426,0.001,0.300,0.699,0.000,0.000
itchi,1,OTHER,0.557,0.426,0.442,0.001,0.557,0.000,0.000
itruta,1,OTHER,0.637,0.426,0.029,0.334,0.637,0.000,0.000
ivnii,1,NAME-M,0.699,0.426,0.011,0.699,0.291,0.000,0.000
kaiknas,1,NAME-M,0.504,0.426,0.000,0.504,0.496,0.000,0.000
kaisie,1,NAME-M,0.625,0.426,0.000,0.625,0.374,0.000,0.000
kape,2,NAME-M,0.665,0.426,0.000,0.665,0.335,0.000,0.000
keina,1,NAME-M,0.595,0.426,0.001,0.595,0.403,0.000,0.000
knaes,1,NAME-M,0.517,0.426,0.000,0.517,0.483,0.000,0.000
kraikes,1,OTHER,0.588,0.426,0.000,0.412,0.588,0.000,0.000
krathes,1,NAME-M,0.507,0.426,0.000,0.507,0.493,0.000,0.000
kreniasi,1,OTHER,0.525,0.426,0.071,0.403,0.525,0.000,0.000
kril,1,OTHER,0.505,0.426,0.037,0.457,0.505,0.000,0.000
kuleniiesi,1,OTHER,0.549,0.426,0.001,0.450,0.549,0.000,0.000
kusia,1,NAME-M,0.665,0.426,0.016,0.665,0.318,0.000,0.000
lai,2,NAME-M,0.569,0.426,0.221,0.569,0.210,0.000,0.000
lapa,1,NAME-M,0.561,0.426,0.002,0.561,0.437,0.000,0.000
lapse,2,NAME-M,0.667,0.426,0.001,0.667,0.332,0.000,0.000
lapthi,1,NAME-F,0.689,0.426,0.689,0.267,0.044,0.000,0.000
laramni,1,NAME-F,0.688,0.426,0.688,0.311,0.001,0.000,0.000
larisal,6,NAME-F,0.622,0.426,0.622,0.378,0.000,0.000,0.000
laristp,1,NAME-M,0.669,0.426,0.268,0.669,0.063,0.000,0.000
larthialc,1,NAME-F,0.611,0.426,0.611,0.388,0.001,0.000,0.000
larthialisla,2,NAME-M,0.626,0.426,0.374,0.626,0.000,0.000,0.000
lathiumiai,1,NAME-F,0.685,0.426,0.685,0.237,0.078,0.000,0.000
latva,1,NAME-M,0.637,0.426,0.002,0.637,0.361,0.000,0.000
lauchume,2,NAME-M,0.570,0.426,0.010,0.570,0.421,0.000,0.000
laurstia,1,NAME-F,0.628,0.426,0.628,0.357,0.014,0.000,0.000
leine,1,OTHER,0.501,0.426,0.001,0.498,0.501,0.000,0.000
len,1,NAME-M,0.593,0.426,0.000,0.593,0.407,0.000,0.000
lesna,1,OTHER,0.625,0.426,0.000,0.375,0.625,0.000,0.000
licenesi,1,NAME-F,0.642,0.426,0.642,0.329,0.029,0.000,0.000
liibro,1,NAME-M,0.615,0.426,0.092,0.615,0.293,0.000,0.000
liit,1,NAME-M,0.593,0.426,0.110,0.593,0.298,0.000,0.000
liuna,1,NAME-M,0.655,0.426,0.018,0.655,0.327,0.000,0.000
lovcilia,1,NAME-M,0.514,0.426,0.371,0.514,0.115,0.000,0.000
lra,1,NAME-M,0.620,0.426,0.004,0.620,0.375,0.000,0.000
lru,1,NAME-M,0.557,0.426,0.000,0.557,0.443,0.000,0.000
lsil,1,NAME-M,0.514,0.426,0.437,0.514,0.049,0.000,0.000
lssatnala,1,NAME-F,0.670,0.426,0.670,0.330,0.000,0.000,0.000
lur,1,OTHER,0.642,0.426,0.015,0.344,0.642,0.000,0.000
lurmicla,1,NAME-M,0.700,0.426,0.042,0.700,0.259,0.000,0.000
luscni,1,NAME-F,0.687,0.426,0.687,0.309,0.005,0.000,0.000
luthti,1,NAME-M,0.610,0.426,0.338,0.610,0.052,0.000,0.000
lutnitha,1,NAME-M,0.531,0.426,0.004,0.531,0.465,0.000,0.000
luvciai,1,OTHER,0.631,0.426,0.329,0.040,0.631,0.000,0.000
lvrmit,1,NAME-M,0.546,0.426,0.073,0.546,0.381,0.000,0.000
maceries,1,OTHER,0.599,0.426,0.000,0.401,0.599,0.000,0.000
malakasi,1,NAME-M,0.645,0.426,0.025,0.645,0.329,0.000,0.000
malec,3,NAME-M,0.587,0.426,0.009,0.587,0.404,0.000,0.000
mamarce,2,OTHER,0.641,0.426,0.000,0.359,0.641,0.000,0.000
manies,1,NAME-M,0.643,0.426,0.000,0.643,0.357,0.000,0.000
marci,2,OTHER,0.611,0.426,0.088,0.301,0.611,0.000,0.000
marisl,1,NAME-M,0.597,0.426,0.119,0.597,0.284,0.000,0.000
masutipe,1,OTHER,0.502,0.426,0.005,0.493,0.502,0.000,0.000
menaqu,1,OTHER,0.679,0.426,0.001,0.320,0.679,0.000,0.000
menepi,1,NAME-F,0.595,0.426,0.595,0.341,0.064,0.000,0.000
menervas,3,NAME-M,0.657,0.426,0.000,0.657,0.340,0.002,0.000
methlumesc,1,NAME-M,0.596,0.426,0.007,0.596,0.397,0.000,0.000
meties,1,NAME-M,0.636,0.426,0.000,0.636,0.364,0.000,0.000
metlialc,1,NAME-F,0.550,0.426,0.550,0.035,0.416,0.000,0.000
miaran,1,NAME-M,0.643,0.426,0.000,0.643,0.357,0.000,0.000
milar,1,NAME-M,0.511,0.426,0.000,0.511,0.489,0.000,0.000
milarthial,1,NAME-M,0.557,0.426,0.443,0.557,0.000,0.000,0.000
minikaisiethannursiannatmulvanice,1,OTHER,0.538,0.426,0.000,0.462,0.538,0.000,0.000
minthinal,1,NAME-M,0.522,0.426,0.477,0.522,0.001,0.000,0.000
minvcii,1,NAME-M,0.677,0.426,0.000,0.677,0.322,0.000,0.000
mircvrios,1,OTHER,0.616,0.426,0.000,0.384,0.616,0.000,0.000
mitarnaial,1,NAME-M,0.592,0.426,0.408,0.592,0.000,0.000,0.000
mitulalu,1,OTHER,0.518,0.426,0.000,0.481,0.518,0.000,0.000
mitular,1,OTHER,0.673,0.426,0.001,0.326,0.673,0.000,0.000
miuknana,1,NAME-M,0.602,0.426,0.000,0.602,0.398,0.000,0.000
msne,1,OTHER,0.592,0.426,0.001,0.407,0.592,0.000,0.000
mulauc,1,NAME-M,0.506,0.426,0.000,0.506,0.493,0.000,0.000
mulvaneke,1,OTHER,0.532,0.426,0.000,0.468,0.532,0.000,0.000
mulvene,1,OTHER,0.582,0.426,0.000,0.417,0.582,0.000,0.000
munis,1,OTHER,0.522,0.426,0.000,0.478,0.522,0.000,0.000
munslec,1,OTHER,0.645,0.426,0.000,0.355,0.645,0.000,0.000
murs,2,OTHER,0.611,0.426,0.000,0.389,0.611,0.000,0.000
mutnthi,1,OTHER,0.650,0.426,0.053,0.296,0.650,0.000,0.000
mutu,1,OTHER,0.540,0.426,0.000,0.460,0.540,0.000,0.000
nac,4,NAME-M,0.596,0.426,0.000,0.596,0.404,0.000,0.000
nal,1,NAME-F,0.601,0.426,0.601,0.367,0.033,0.000,0.000
nalisa,2,NAME-F,0.662,0.426,0.662,0.338,0.000,0.000,0.000
nana,1,OTHER,0.584,0.426,0.001,0.415,0.584,0.000,0.000
nania,1,NAME-M,0.520,0.426,0.150,0.520,0.330,0.000,0.000
naplan,1,OTHER,0.646,0.426,0.002,0.352,0.646,0.000,0.000
nathic,1,OTHER,0.658,0.426,0.041,0.301,0.658,0.000,0.000
nei,1,NAME-F,0.668,0.426,0.668,0.083,0.248,0.000,0.000
nevia,1,NAME-M,0.525,0.426,0.410,0.525,0.064,0.000,0.000
nilai,1,NAME-F,0.587,0.426,0.587,0.108,0.304,0.000,0.000
ninie,1,OTHER,0.539,0.426,0.000,0.461,0.539,0.000,0.000
ninnluthsinpinurchn,1,OTHER,0.552,0.426,0.007,0.441,0.552,0.000,0.000
nisc,1,NAME-M,0.506,0.426,0.214,0.506,0.280,0.000,0.000
nitruta,1,NAME-M,0.680,0.426,0.039,0.680,0.281,0.000,0.000
niu,1,OTHER,0.536,0.426,0.001,0.463,0.536,0.000,0.000
novinvs,1,OTHER,0.656,0.426,0.001,0.343,0.656,0.000,0.000
numar,1,NAME-M,0.619,0.426,0.010,0.619,0.371,0.000,0.000
numena,1,OTHER,0.523,0.426,0.001,0.476,0.523,0.000,0.000
numsi,1,NAME-M,0.621,0.426,0.038,0.621,0.341,0.000,0.000
nuni,2,NAME-F,0.651,0.426,0.651,0.145,0.204,0.000,0.000
nuthantur,1,OTHER,0.605,0.426,0.010,0.385,0.605,0.000,0.000
nuzlchnec,1,NAME-M,0.541,0.426,0.038,0.541,0.421,0.000,0.000
oupiiriio,1,NAME-M,0.566,0.426,0.002,0.566,0.432,0.000,0.000
panzai,1,OTHER,0.531,0.426,0.033,0.436,0.531,0.000,0.000
paparsi,1,OTHER,0.546,0.426,0.171,0.283,0.546,0.000,0.000
parfilunia,1,NAME-M,0.617,0.426,0.060,0.617,0.323,0.000,0.000
pav,1,OTHER,0.694,0.426,0.001,0.305,0.694,0.000,0.000
pavac,1,NAME-M,0.631,0.426,0.001,0.631,0.368,0.000,0.000
pernisa,1,NAME-M,0.672,0.426,0.328,0.672,0.000,0.000,0.000
perpri,2,NAME-M,0.623,0.426,0.290,0.623,0.087,0.000,0.000
pesnasial,1,NAME-M,0.629,0.426,0.371,0.629,0.000,0.000,0.000
pethe,1,OTHER,0.650,0.426,0.001,0.349,0.650,0.000,0.000
petrual,2,NAME-F,0.543,0.426,0.543,0.456,0.000,0.000,0.000
petruni,1,NAME-F,0.668,0.426,0.668,0.287,0.045,0.000,0.000
phersnachs,1,OTHER,0.681,0.426,0.001,0.318,0.681,0.000,0.000
phurthce,1,NAME-M,0.692,0.426,0.000,0.692,0.308,0.000,0.000
pilnpac,1,NAME-M,0.509,0.426,0.090,0.509,0.401,0.000,0.000
pilunice,1,NAME-M,0.601,0.426,0.003,0.601,0.396,0.000,0.000
pini,1,NAME-F,0.583,0.426,0.583,0.376,0.041,0.000,0.000
pirikanisnu,1,OTHER,0.612,0.426,0.001,0.387,0.612,0.000,0.000
pisavrese,2,NAME-M,0.582,0.426,0.001,0.582,0.417,0.000,0.000
plece,1,OTHER,0.588,0.426,0.000,0.412,0.588,0.000,0.000
ploughshare,1,OTHER,0.583,0.426,0.000,0.416,0.583,0.000,0.000
poplios,1,NAME-M,0.585,0.426,0.000,0.585,0.415,0.000,0.000
pracna,1,NAME-M,0.531,0.426,0.000,0.531,0.468,0.000,0.000
prasalpi,1,NAME-M,0.635,0.426,0.313,0.635,0.052,0.000,0.000
presnte,1,OTHER,0.696,0.426,0.000,0.303,0.696,0.000,0.000
presntessa,1,NAME-M,0.617,0.426,0.003,0.617,0.379,0.000,0.000
priniserac,1,NAME-M,0.692,0.426,0.018,0.692,0.289,0.000,0.000
prucnalu,1,NAME-M,0.651,0.426,0.003,0.651,0.346,0.000,0.000
prumathnal,1,NAME-F,0.652,0.426,0.652,0.344,0.004,0.000,0.000
prumathnialisa,1,NAME-F,0.692,0.426,0.692,0.308,0.000,0.000,0.000
puci,1,NAME-M,0.530,0.426,0.039,0.530,0.432,0.000,0.000
pulfialisa,1,NAME-F,0.693,0.426,0.693,0.307,0.000,0.000,0.000
pulfna,2,NAME-M,0.585,0.426,0.007,0.585,0.408,0.000,0.000
pulumchva,2,NAME-M,0.571,0.426,0.000,0.571,0.429,0.000,0.000
pumpunial,2,NAME-F,0.700,0.426,0.700,0.300,0.000,0.000,0.000
punp,1,NAME-M,0.543,0.426,0.004,0.543,0.453,0.000,0.000
pura,1,NAME-M,0.656,0.426,0.003,0.656,0.341,0.000,0.000
purnisa,1,NAME-M,0.680,0.426,0.320,0.680,0.000,0.000,0.000
pusu,1,NAME-M,0.661,0.426,0.000,0.661,0.338,0.000,0.000
puzra,1,NAME-M,0.500,0.426,0.017,0.500,0.482,0.000,0.000
pverstlve,1,OTHER,0.563,0.426,0.043,0.394,0.563,0.000,0.000
rac,1,OTHER,0.536,0.426,0.001,0.462,0.536,0.000,0.000
rachth,2,NAME-M,0.622,0.426,0.000,0.622,0.378,0.000,0.000
racventu,1,OTHER,0.520,0.426,0.000,0.480,0.520,0.000,0.000
ramta,2,OTHER,0.602,0.426,0.001,0.397,0.602,0.000,0.000
ranthumac,1,OTHER,0.621,0.426,0.001,0.379,0.621,0.000,0.000
rasce,1,OTHER,0.647,0.426,0.000,0.353,0.647,0.000,0.000
rau,1,NAME-M,0.616,0.426,0.001,0.616,0.383,0.000,0.000
rauf,1,OTHER,0.501,0.426,0.013,0.487,0.501,0.000,0.000
ravlath,1,NAME-M,0.656,0.426,0.000,0.656,0.344,0.000,0.000
raxth,2,OTHER,0.506,0.426,0.000,0.494,0.506,0.000,0.000
rechlus,1,NAME-M,0.672,0.426,0.000,0.672,0.328,0.000,0.000
reithu,1,OTHER,0.577,0.426,0.001,0.423,0.577,0.000,0.000
repinec,1,NAME-M,0.621,0.426,0.281,0.621,0.098,0.000,0.000
rhodine,1,OTHER,0.554,0.426,0.026,0.419,0.554,0.000,0.000
riea,1,NAME-M,0.575,0.426,0.010,0.575,0.415,0.000,0.000
rizile,1,OTHER,0.677,0.426,0.000,0.323,0.677,0.000,0.000
rkemulvaniketursikina,1,OTHER,0.610,0.426,0.000,0.385,0.610,0.005,0.000
rotnem,1,OTHER,0.602,0.426,0.289,0.109,0.602,0.000,0.000
rsi,1,NAME-F,0.577,0.426,0.577,0.190,0.233,0.000,0.000
rumitrine,1,OTHER,0.604,0.426,0.000,0.396,0.604,0.000,0.000
rutelna,1,OTHER,0.553,0.426,0.000,0.447,0.553,0.000,0.000
ruva,1,NAME-M,0.560,0.426,0.000,0.560,0.440,0.000,0.000
rvssinaei,1,OTHER,0.521,0.426,0.340,0.139,0.521,0.000,0.000
sacnicleri,3,NAME-M,0.577,0.426,0.419,0.577,0.004,0.000,0.000
sacnisa,2,NAME-M,0.637,0.426,0.363,0.637,0.000,0.000,0.000
salthan,2,NAME-M,0.658,0.426,0.098,0.658,0.245,0.000,0.000
sath,1,NAME-M,0.545,0.426,0.002,0.545,0.454,0.000,0.000
sathlans,1,NAME-M,0.671,0.426,0.002,0.671,0.327,0.000,0.000
satnalc,1,NAME-M,0.509,0.426,0.487,0.509,0.004,0.000,0.000
sautur,1,OTHER,0.603,0.426,0.098,0.299,0.603,0.000,0.000
sceivai,1,NAME-F,0.503,0.426,0.503,0.287,0.211,0.000,0.000
scire,1,OTHER,0.646,0.426,0.005,0.349,0.646,0.000,0.000
scusifi,1,NAME-M,0.625,0.426,0.365,0.625,0.010,0.000,0.000
sech,3,OTHER,0.527,0.426,0.000,0.473,0.527,0.000,0.000
seftmnialisasa,1,NAME-M,0.571,0.426,0.429,0.571,0.000,0.000,0.000
selace,1,OTHER,0.543,0.426,0.000,0.457,0.543,0.000,0.000
selvans,1,OTHER,0.528,0.426,0.000,0.472,0.528,0.000,0.000
semproni,1,NAME-F,0.652,0.426,0.652,0.244,0.104,0.000,0.000
sethi,1,NAME-F,0.557,0.426,0.557,0.242,0.200,0.000,0.000
sethrepazini,1,NAME-M,0.616,0.426,0.380,0.616,0.004,0.000,0.000
sethrnal,1,NAME-M,0.559,0.426,0.441,0.559,0.000,0.000,0.000
setra,1,OTHER,0.559,0.426,0.001,0.440,0.559,0.000,0.000
siimni,1,NAME-F,0.580,0.426,0.580,0.391,0.029,0.000,0.000
sinistrorsvms,1,OTHER,0.612,0.426,0.018,0.370,0.612,0.000,0.000
snutuf,1,OTHER,0.584,0.426,0.017,0.399,0.584,0.000,0.000
spanthi,1,NAME-F,0.601,0.426,0.601,0.279,0.120,0.000,0.000
spanti,2,NAME-F,0.670,0.426,0.670,0.280,0.050,0.000,0.000
spantui,1,OTHER,0.675,0.426,0.191,0.134,0.675,0.000,0.000
splture,1,NAME-M,0.659,0.426,0.006,0.659,0.335,0.000,0.000
spurieisi,1,NAME-F,0.585,0.426,0.585,0.386,0.029,0.000,0.000
spuru,1,NAME-M,0.501,0.426,0.001,0.501,0.499,0.000,0.000
spvrinnae,1,NAME-M,0.596,0.426,0.008,0.596,0.396,0.000,0.000
srenchve,2,NAME-M,0.579,0.426,0.003,0.579,0.419,0.000,0.000
srth,1,NAME-M,0.595,0.426,0.000,0.595,0.405,0.000,0.000
ssss,1,NAME-M,0.562,0.426,0.002,0.562,0.437,0.000,0.000
statiesi,1,OTHER,0.631,0.426,0.045,0.324,0.631,0.000,0.000
statiest,1,NAME-M,0.653,0.426,0.005,0.653,0.342,0.000,0.000
sth,2,NAME-M,0.554,0.426,0.000,0.554,0.445,0.000,0.000
sthanr,1,NAME-M,0.671,0.426,0.052,0.671,0.277,0.000,0.000
strabonia,1,NAME-F,0.533,0.426,0.533,0.211,0.256,0.000,0.000
sulunia,1,NAME-M,0.665,0.426,0.291,0.665,0.045,0.000,0.000
sulusi,1,NAME-M,0.581,0.426,0.211,0.581,0.208,0.000,0.000
suntalu,1,OTHER,0.546,0.426,0.002,0.452,0.546,0.000,0.000
surnuialisac,1,NAME-F,0.597,0.426,0.597,0.400,0.004,0.000,0.000
suthi,16,NAME-F,0.511,0.426,0.511,0.436,0.054,0.000,0.000
suthith,2,NAME-M,0.652,0.426,0.001,0.652,0.347,0.000,0.000
suthithi,2,NAME-F,0.686,0.426,0.686,0.242,0.072,0.000,0.000
suti,1,NAME-M,0.544,0.426,0.391,0.544,0.066,0.000,0.000
sveitual,1,NAME-F,0.671,0.426,0.671,0.312,0.017,0.000,0.000
svlpicii,1,NAME-M,0.635,0.426,0.009,0.635,0.356,0.000,0.000
tamera,1,NAME-M,0.551,0.426,0.003,0.551,0.446,0.000,0.000
tames,1,NAME-M,0.558,0.426,0.001,0.558,0.441,0.000,0.000
tarchnaialisa,1,NAME-F,0.692,0.426,0.692,0.308,0.000,0.000,0.000
taseo,1,OTHER,0.541,0.426,0.002,0.457,0.541,0.000,0.000
taseoi,1,NAME-M,0.516,0.426,0.073,0.516,0.411,0.000,0.000
tati,1,NAME-F,0.647,0.426,0.647,0.199,0.154,0.000,0.000
tatve,1,NAME-M,0.600,0.426,0.002,0.600,0.398,0.000,0.000
tecsinal,1,NAME-F,0.658,0.426,0.658,0.341,0.001,0.000,0.000
tei,3,NAME-M,0.643,0.426,0.076,0.643,0.281,0.000,0.000
teletau,1,OTHER,0.535,0.426,0.001,0.464,0.535,0.000,0.000
tena,1,OTHER,0.592,0.426,0.000,0.407,0.592,0.000,0.000
tenie,1,OTHER,0.526,0.426,0.000,0.474,0.526,0.000,0.000
tentha,1,OTHER,0.521,0.426,0.000,0.479,0.521,0.000,0.000
tenthur,2,OTHER,0.635,0.426,0.002,0.363,0.635,0.000,0.000
tersna,1,NAME-M,0.563,0.426,0.001,0.563,0.435,0.000,0.000
tesne,1,NAME-M,0.646,0.426,0.000,0.646,0.354,0.000,0.000
teta,1,OTHER,0.604,0.426,0.003,0.392,0.604,0.000,0.000
tetet,1,NAME-M,0.561,0.426,0.005,0.561,0.434,0.000,0.000
tethamaithic,1,OTHER,0.572,0.426,0.046,0.382,0.572,0.000,0.000
tetiie,1,NAME-M,0.533,0.426,0.000,0.533,0.467,0.000,0.000
tevarath,1,OTHER,0.633,0.426,0.000,0.367,0.633,0.000,0.000
thac,1,OTHER,0.666,0.426,0.003,0.331,0.666,0.000,0.000
thaclth,1,OTHER,0.570,0.426,0.000,0.429,0.570,0.000,0.000
thactrei,1,OTHER,0.639,0.426,0.300,0.062,0.639,0.000,0.000
thaia,1,NAME-M,0.663,0.426,0.030,0.663,0.307,0.000,0.000
thalisa,1,NAME-F,0.670,0.426,0.670,0.330,0.000,0.000,0.000
thamequ,1,NAME-M,0.609,0.426,0.002,0.609,0.389,0.000,0.000
thanachti,2,NAME-M,0.531,0.426,0.236,0.531,0.233,0.000,0.000
thanatitivelanal,1,NAME-F,0.606,0.426,0.606,0.394,0.000,0.000,0.000
thanchvi,1,NAME-M,0.595,0.426,0.199,0.595,0.206,0.000,0.000
thanu,1,OTHER,0.556,0.426,0.000,0.443,0.556,0.000,0.000
thartei,1,NAME-F,0.645,0.426,0.645,0.251,0.104,0.000,0.000
thasesi,1,NAME-M,0.669,0.426,0.008,0.669,0.323,0.000,0.000
thefarie,1,NAME-M,0.574,0.426,0.000,0.574,0.426,0.000,0.000
